tweet_id|text|date_id
160|la izquierda votando en contra del acceso gratis a la vacuna del     esto es lo que quieren para colombia  nomáspopulismo  https   t co |308
161|rt  arrieta   la izquierda votando en contra del acceso gratis a la vacuna del     esto es lo que quieren para colombia  nomáspopul|308
162| pontifex es sos ante usted por los presos de colombia a merced del  en medio del hacinamiento  urge ayuda para excarcelar sin exclusion por delito a al menos quienes han purgado las   partes de sus condenas en las carceles y adultos mayores |308
163|ahora con esto de las vacunas imaginese las noticias en colombia  la gente falsificandio las vacunas o carteles de vacunas contra el     va ser todo un espectaculo   colombia no te vas a quedar atras nunca        je|308
164|nuestro vecino  colombia tiene más de  millón de casos  la apertura parcial de la frontera es un riesgo  pero la economía y susbsistencia de los pueblos de frontera lo requiere    https   t co |308
165|¿qué se puede y qué no durante el mes de diciembre en medio de la pandemia del    te lo contamos en esta nota 😷  https   t co zxmvuahopr|308
166|⭕ ru 🇬🇧   nuevos casos de covid  y  muertes    ⭕la velocidad de contagio en catalunya 🇪🇸  españa   sigue subiendo y pone en peligro la navidad 🎄   ⭕el  es el grinch   colombia 🇨🇴 suma   nuevos contagios y  fallecidos |308
167|rt  plprensalatina  la compañía de danza del teatro mayor debutará hoy en el escenario principal de su sede con el espectáculo lilith  el d|308
168|conoce los impactos de la   en las actividades productivas  la seguridad alimentaria y el riesgo sanitario de familias agricultoras en  colombia   guatemala y  honduras    lee el informe completo aquí  https   t co  https   t co |308
169|gente esto es real        vacunacovid  ecuador  colombia  latinoamerica https   t co |308
170|rt  cgiarclimate la  conoce los impactos de la   en las actividades productivas  la seguridad alimentaria y el riesgo sanitario de f|308
171|existen decisiones que al tomarse y producir muerte deberían ser considerados crímenes   paraguay    bolivia  brasil  ecuador  chile  peru  venezuela  colombia  panama  cuba  costarica  nicaragua  honduras  elsalvador  mexico  guatemala  eeuu  canada  onu es  amnistia|308
172|el reino unido autorizo la vacuna contra el  de pfizer comienzan vacunacion la proxima semana nosotros en colombia  estamos esperando q trump la apruebe o no |308
173| reporte 🦠  diciembre    asocapitales  las  capitales y las ciudades de  soacha   uribia y  rionegro  concentran el   del total de personas contagiadas en el país  es decir    personas  a la fecha se reporta un total de   personas fallecidas en  colombia  https   t co |308
174|rt  minnacional  noticia que marca el inicio del fin de una pesadilla llamada     esperamos que en  colombia las distintas corriente|308
175|estoy de acuerdo con la reactivación económica  pero promover el contagio colectivo no    aquí se le fueron las luces a nuestros gobiernos local y nacional 😱    en colombia 🇨🇴 https   t co |308
176|los guardianes de bacatá desde la terraza de la empresa  hacia falta el solecito    bogotá  bacatá  colombia        qmep  cpme  quémásesposible  cómopuedemejoraresto  accesbars https   t co vftodphwck|308
177|¡vergüenza histórica   mientras algunos países planean vacunación  en diciembre  en colombia se planea reducir el salario mínimo |308
178| lbertoortiz  julianroman      danielsampero  adrisgame  annalvarezg  lfanzolac  gurozu  elsemblante  gnavastalero ese es el peso que tiene colombia en el mundo  estar incluidos junto con africa en los últimos países en recibir la vacuna    como dice farid esto no hubiera sido posible sin el trabajo de  ivanduque y  cancilleriacol https   t co |308
179|top  de america         🇺🇸 estados unidos     🇧🇷 brasil     🇦🇷 argentina     🇨🇴 colombia     🇲🇽 méxico    🇵🇪 perú    🇨🇱 chile    🇨🇦 canadá    🇪🇨 ecuador    🇵🇦 panamá     quedateencasa|308
180|únete a nosotros este jueves  de diciembre  desde las  horas de colombia  para una edición de  laconversa a través de  facebooklive  en una alianza entre  lanetwork   agendacaf y la  rcitiesnetwork  para hablar sobre la recuperación urbana   en  latinoamérica  https   t co spqpkranif|308
181|reporte de 🇨🇴  colombia    casos nuevos    casos totales     muertes nuevas   muertes totales    recuperados nuevos    recuperados totales        quedateencasa|308
182| elcaminoesreactivar   por seguridad los usuarios de transporte aéreo y personal del aeropuerto deberán tener instalada en sus celulares la aplicación  coronapp – colombia  nuestro compromiso es con todos los colombianos  descárguela aquí ➡️ https   t co   volamosjuntos https   t co |308
183|   bogotá san victorino presenta ahora multitudes que van en contra de los protocolos de bioseguridad 🤔 https   t co |308
184|rt  mintransporteco   elcaminoesreactivar   por seguridad los usuarios de transporte aéreo y personal del aeropuerto deberán tener instalad|308
185|rt  colombiacomtw     bogotá san victorino presenta ahora multitudes que van en contra de los protocolos de bioseguridad 🤔 https   t|308
186|la sensibilidad dental afecta al   de la población adulta  consiste en un dolor dental fuerte pero temporal  tiene mayor incidencia entre los  y  años  más en mujeres que en hombres    quedateencasa  ecuador  colombia  perú  bolivia  argentina  chile  carlosgill|308
187|puse  bluradioco   para escucharme el especial de la vacuna adquirida por colombia  no se si estoy feliz por que ya hay acciones para el  o preocupada por que nuestro país no tiene infraestructura para recibir estas vacunas |308
188|rt  katthehincapie  puse  bluradioco   para escucharme el especial de la vacuna adquirida por colombia  no se si estoy feliz por que ya hay|308
189| blog  plantando semillas de esperanza en medio de conflicto y el covid  en  colombia https   t co   |308
190|rt     minsaludcol  inscolombia  vicecolombia  fruizgomez  supersalud  ungrd  ivanduque  urnadecristal  infopresidencia  mininteri|308
191|el reino unido ya tiene la programación para la vacunación contra el   en colombia  el  minsaludcol nos envolató con un anuncio de  millones de dosis  pero sin el cuándo  el dónde ni el cómo  muy mala seña que a esta hora no haya dicho más   ivanduque  infopresidencia https   t co |308
192| hoy   ¿qué pasará con el   en     un diálogo sobre el panorama real de la pandemia en colombia y las razones de las medidas de los próximos meses con juan manuel cordovez  director y profesor asociado de  uniandesibio    inscríbete  https   t co  https   t co |308
193|rt  josegabrielfons  colombia  entre los tres primeros países en desigualdad y entre los últimos en recibir la vacuna contra el   lo|308
194|primero llegó el  a colombia  que la vacuna para el   y el primero con fecha fija y todo pero algunos dirán no somos tercermundistas  https   t co bxjhezxrgh|308
195|rt  inguniandes   hoy   ¿qué pasará con el   en     un diálogo sobre el panorama real de la pandemia en colombia y las razone|308
196| diplomaciasanitaria   nuestro director general  jaldanabula  se reúne a esta hora con el señor embajador de corea 🇰🇷 en colombia choo jong youn  para hablar sobre cooperación entre los dos países durante la pandemia generada por    https   t co |308
197|rt  despiertaant  según  alcaldiademed  la ciudad es la ° capital de  colombia con menor tasa de  desempleo  la última encuesta de  dane c|308
198|rt  invimacolombia   diplomaciasanitaria   nuestro director general  jaldanabula  se reúne a esta hora con el señor embajador de corea 🇰🇷 e|308
199|rt  nessnio  si señores  colombia al mismo nivel que áfrica  será de los últimos países en iniciar jornadas de vacunación    pelmazo|308
200|rt  nessnio  ¿quien me desmiente   ¡en colombia antes que iniciar procesos de vacunación contra   le descontarán  mil pesos al sal|308
201|  alcalde  wlmanv decreta toque de queda para velitas  navidad y año nuevo en puerto colombia https   t co nnihtbncka|308
202|resultados de encuesta nacional sobre  desarrollada por facultad de sociología de la  usta colombia  impacto emocional que ha generado en colombia la cuarentena y la  nueva normalidad   https   t co |308
203|rt  josemirep  excelente noticia reino unido líder tendiente innovación desarrollo inicie aplicación vacunas contra  esperemos colom|308
204|🇨🇴   colombia  colombia reportó hoy  muertes  y   nuevos casos de coronavirus  ya son   muertes  y   contagios por covid  en total   colombia  |308
205|  resultados de encuesta nacional sobre  desarrollada por facultad de sociología de la   usta colombia  impacto emocional que ha generado en colombia la cuarentena y la  nueva normalidad    https   t co   mañana a las   am  presentación de resultados|308
206| colombia   hoy hubo   recuperados de covid  en el país   https   t co     elmeridianoteubica  avanzamos|308
207|resultados de encuesta nacional sobre  desarrollada por facultad de sociología de la   usta colombia  impacto emocional que ha generado en colombia la cuarentena y la  nueva normalidad    https   t co gzylswqpfh  mañana a las   am  presentación de resultados|308
208|los casos activos de  coronavirus en colombia pasaron de  mil y van en aumento   en bogotá murieron  personas en reporte de    en cali  fallecidos   en medellín   el virus sigue y la vacuna se demora en llegar a colombia   a cuidarnos      covidalert https   t co |308
209|resultados   en  colombia   diciembre https   t co |308
210| agenda  oración el secretariado permanente del episcopado colombiano  spec  invita a todos los católicos a unirse en oración por los enfermos de colombia y el mundo afectados por él   este viernes  de diciembre  entérate de la convocatoria aquí ⬇ https   t co emwtuajbuc|308
211|rt  eluniversalctg   colombia fue aprobado en el senado el proyecto de ley vacunas para todos  que busca la gratuidad de una eventual vac|308
212|   de diciembre  atlántico ️⃣️⃣️⃣ casos   en barranquilla    en municipios ️⃣ fallecidos    barranquilla   puerto colombia  soledad  en el resto del país  minsaludcol informa  ️⃣ ️⃣️⃣️⃣ contagios y ️⃣️⃣️⃣ fallecidos   de días anteriores https   t co |308
213|del  al    argentina🇦🇷    colombia🇨🇴    perú🇵🇪    sudáfrica🇿🇦    polonia🇵🇱    alemania🇩🇪    indonesia🇮🇩    bélgica🇧🇪    chile🇨🇱    turquía🇹🇷         covid   covid    ahora|308
214|    para este miércoles el ministerio de salud confirma   casos nuevos de   en el país  así como  muertes  https   t co wammnsxhsi https   t co |308
215|actividades pedagógicas en  casa  lashoras  elreloj  cartagena  colombia  autocuidado  casa  tareas  prevenciónyacción  yomequedoencasa    aislamientopreventivo 💥⏰💯👏💢  aprendizaje  procesos  lúdica https   t co |308
216|¡atención  🇨🇴  minsalud reporta hoy   nuevos contagios de   en  colombia y  fallecidos  en total  el país tiene   casos activos  https   t co |308
217|rt  silepongolalupa  hasta que tq no haga negocio con los laboratorios productores de la vacuna  para su distribución o fabricación |308
218|  hoy en  boyacá se confirman    nuevos casos de  covid  y    personas fallecidas    hombre de  años de  chiquinquirá     hombre de  de  tibasosa     hombre de  de  tunja y  hombre de  años de  chita  detallada    👉  https   t co   hilo  https   t co |308
219| informalidad en tiempos de    ha sido posible gracias al financiamiento de  unikent   uni of essex   warwickuni y  urosario    oem colombia y  alianzaefi también hacen parte del proyecto |308
220|rt  donbatsy  en  colombia la violencia compite con el   en número de víctimas    de momento gana la  violencia 😬 porque lleva más t|308
221| actualidad   colombia registra   nuevos casos de covid   cifra de fallecidos alcanza los    gt  gt  https   t co  https   t co |308
222|rt  agencia api  ¡atención  🇨🇴  minsalud reporta hoy   nuevos contagios de   en  colombia y  fallecidos  en total  el país ti|308
223|rt  rubenmic  somos tan vulnerables  que venezuela es uno de los paises con menor tasa de mortalidad por  en américa latina  tristem|308
224|rt  josegranadosf     de diciembre  atlántico ️⃣️⃣️⃣ casos   en barranquilla    en municipios ️⃣ fallecidos    barranquil|308
225| andersonsftv por que estamos en  pandemia y el   no se ha ido sigue vivo en  colombia 🙄🙄🙄|308
226|rt     andersonsftv por que estamos en  pandemia y el   no se ha ido sigue vivo en  colombia 🙄🙄🙄|308
227| envivo   el presidente  ivanduque hace un balance de la situación del   en colombia   ➡️https   t co qznobyczwc https   t co |308
228| feriaexpomobile  ernstherrera  mauriciojaramil  dgtalpodcast  tech cetera  huawei colombia  samirestefan  bogota digital  diegocambiaso  aletecno  tecnovedosos  socialgeek co  revi smartphone  torrestavo  gusdigitall  edgarmed  supertuittero en eso muchos operadores deben mejorar y más en esta coyuntura del   https   t co rlrrueidat|308
229| atención minsalud reportó   nuevos casos de   en  colombia   https   t co |308
230|ministerio de hacienda destina   millones de pesos para compra de vacunas contra el      minsaludcol  sanidadgob  gobvalle  ivanduque  bogota    https   t co |308
231| salud   más de   personas han muerto en colombia por causas asociadas al    este es el reporte más reciente de  minsaludcol  ➡️https   t co  https   t co |308
232| colombia   el país comprará  millones de vacunas de  pfizer y  biontech    actualidad    https   t co pdeehbpnha|308
233|rt  redmasnoticias   salud   más de   personas han muerto en colombia por causas asociadas al    este es el reporte más recient|308
234|rt  nessnio  ¡vergüenza histórica   mientras algunos países planean vacunación  en diciembre  en colombia se planea reducir el salar|308
235| ivanduque ahí te hablan lamesuelas  tu  para colombia  eres peor que el   https   t co |308
236|rt  coronavirusnewv  🇨🇴   colombia  colombia reportó hoy  muertes  y   nuevos casos de coronavirus  ya son   muertes  y  |308
237|   coronavirus  covid   covid    colombia  alerta☣ hilo rápido de las cifras de colombia y la ciudad de cartagena de indias  dic    colombia reporta   nuevos contagios y  muertos por covid  este  de dic  cartagena☣☣  casos en  horas https   t co |308
238|rt    colombia único país en el mundo dónde sus médicos en medio de la pandemia del   salen a exigir  mejores condiciones|308
239|venezuela levanta el toque de queda en municipios fronterizos con colombia y brasil  venezuela  euvzla https   t co |307
240|en  años de guerra   muertos  si hacemos un promedio anual serían   los que ha dejado la guerra y el covid en menos de un año lleva   sigan pensando que es una simple gripa   colombia   https   t co |307
241|en el informe de hoy  bogota aumentó sus casos    los departamentos con mayor aumento fueron  casanare    y  vichada    a nivel nacional el aumento fue de    las muertes aumentaron    los recuperados aumentaron     colombia   https   t co |307
242|  colombia   mapa de fallecidos al  de noviembre https   t co |307
243|una experiencia que combina la lúdica y la comunicación  se ha convertido en un referente de la experimentación pedagógica durante la  pandemia   likealtera    tejiendosonrisasdesdecasa  ⏩ https   t co  https   t co |307
244|📘herramientas   todo lo que debe saber sobre residuos en tiempo de sars cov       encuentra en nuestra biblioteca esta guía del  minvivienda  minambienteco y  minsaludcol con lineamientos para la separación  manejo  recolección de residuos    ℹ️ https   t co  https   t co |307
245|todos  para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co ccoxlvaiky https   t co |307
246|   coronavirus  covid   covid    colombia  alerta☣ hilo rápido de las cifras de colombia y la ciudad de cartagena de indias  nov    colombia reporta   nuevos contagios y  muertos por covid  este  de nov cartagena☣☣  casos en  horas https   t co |307
247|rt  voanoticias  colombia espera vacuna mientras ocupa el décimo puesto global en casos de covid  https   t co |307
248| coronavirus      lunahoy  nacionales  colombia  noticiaslunahoy  salud     nuevos contagios en colombia https   t co |307
249| ahora rodríguez reporta además  casos importados de    para un total de  casos este    asegura que  vienen de colombia y  de republica dominicana  a través de uno de los vuelos que llegó el   |307
250|rt  efectococuyo   ahora rodríguez reporta además  casos importados de    para un total de  casos este    asegura que |307
251|rt  siaradio  covid   continúan creciendo los casos activos en colombia https   t co   quedateencasa    covid    coron|307
252|el subdesarrollo y la falta de gestión del gobierno de  ivanduque se refleja en sus resultados  colombia está dentro de los últimos países en recibir las vacunas según el calendario      muertos por   y ni aún así hay gestión   la pandemia mantiene su absurdo régimen  https   t co |307
253|  delcy rodríguez    nuevos casos de   en venezuela  para un total de   y  fallecidos   casos importados    de colombia y  de republica dominicana   transmisión comunitaria  distrito capital   carabobo   https   t co |307
254|freddy ñáñez  vía twitter  dice que delcy rodríguez reportó  nuevos contagios de   en venezuela    comunitarios  en  de  estados  dc reportó  casos  seguido de yaracuy con   importados  procedentes de república dominicana y colombia total acumulado   https   t co |307
255|la  ssaludboyaca da a conocer el informe del  de noviembre  frente a la ocupación hospitalaria y los casos en uci de  boyacá  en lo relacionado con   y otras patologías  además las cifras oficiales en  colombia y en el departamento   quedateencasa  mecuidotecuido https   t co gxzxjkzvcl|307
256|¡gracias por sus respuestas    abrimos🧵 sobre    según u  johns hopkins  en latinoamérica  los países con más casos son   ◽brasil   🇧🇷 ◽argentina   🇦🇷 ◽colombia   🇨🇴 ◽méxico   🇲🇽 ◽perú  🇵🇪 ◽chile  🇨🇱 ◽ecuador  🇪🇨  ama |307
257| undiaparadar  se viraliza la solidaridad — el movimiento global de la solidaridad se celebrará el  de diciembre  después del blackfriday y el cybermonday  y ahora con motivo  será más necesario que nunca https   t co |307
258| mabellaranews que irrespeto seria eso del   una vulgaricad que solo se ve en este país  en la eternamente patria boba con políticos vivos empresarios astutos y comunidades ignorante   como dueles colombia  sigan pegados de que todo lo del  es cierto |307
259|información   hoy  de noviembre   boyacá registra  casos nuevos  en  colombia hay   recuperados   nuevos casos      recuperados     casos    fallecidos      muestras procesadas   casos activos https   t co lewvwzqtne|307
260|     en cuanto a los  casos  importados  la vicepresidenta   detalló que  proceden de república dominicana  los cuales llegaron en un vuelo comercial por la guaira y  de colombia con entrada por el estado táchira        https   t co meofhurccc|307
261|colombia superó la cifra de   millones de contagios por covid   ubicándose en la décima posición a nivel mundial  según datos registrados por la universidad johns hopkins  más detalles  https   t co  https   t co |307
262|🇲🇽 méxico vs el mundo 🌎  defunciones por millón de habitantes  🇧🇷 brasil   🇲🇽 méxico   🇨🇴 colombia   🇺🇸 estados unidos   🇵🇪 perú    🇦🇷 argentina    fuente  https   t co        covid   covid     quédateencasa https   t co |307
263|🇲🇽 méxico vs el mundo 🌎  casos por millón de habitantes  🇧🇷 brasil    🇲🇽 méxico    🇨🇴 colombia    🇺🇸 estados unidos    🇵🇪 perú    🇦🇷 argentina     fuente  https   t co        covid   covid     quédateencasa https   t co |307
264|🇲🇽 méxico vs el mundo 🌎  pruebas por cada mil habitantes  🇧🇷 brasil   🇲🇽 méxico   🇨🇴 colombia   🇺🇸 estados unidos   🇵🇪 perú   🇩🇪 alemania    fuente  https   t co        covid   covid     quédateencasa https   t co |307
265|rt  covidmexico  🇲🇽 méxico vs el mundo 🌎  defunciones por millón de habitantes  🇧🇷 brasil   🇲🇽 méxico   🇨🇴 colombia   🇺🇸 estados u|307
266|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |307
267| minsaludcol  infopresidencia  inscolombia  urnadecristal  vicecolombia  fruizgomez  ivanduque  ungrd  supersalud el número de casos confirmados de   en  uci en colombia es hoy el máximo de siempre          datos  inscolombia  https   t co |307
268|⛑    coronavirus  datogeb  países con mas casos de covid  en el mundo   nov      estados unidos    india    brasil    rusia    rusia    españa    reino unido    italia    argentina    colombia https   t co |307
269| laverdad  los virus tienen un pico  luego desciende y se acaba  en cambio en colombia el  no tiene pico  tiene es una meseta en la cual lleva como tres meses y todavía continúara en mesets por varios meses más|307
270|es necesario que en tiempos de  pandemia  los municipios de colombia en sus plazas  contraten con millones de pesos la famosa ruta navideña    con el turismo quebrado y gente sin empleo     quieren matar a la gente de todos modos    pandemonio|307
271|rt  alterarevista  una experiencia que combina la lúdica y la comunicación  se ha convertido en un referente de la experimentación pedagógi|307
272|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co ndbzzkpnyt y explora el  reportetráficodeinternet  más información en https   t co |307
273|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co qcdtxhrdwl|307
274|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co wsmwujbefm y explora el  reportetráficodeinternet  más información en https   t co ssxwgioela https   t co |307
275|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |307
276|entonces tenemos un porcentaje de pruebas positivas del        para que se hagan una idea  el límite considerado demasiado alto para abrir por la oms es del   pruebas positivas      en colombia https   t co |307
277|😅😅😅 ya hay cura para el  en colombia https   t co |307
278| telesurtv  who  drtedros mientras en toda europa occidental y uk   eeuu   brasil  india  méxico  colombia  perú  chile  siguen creciendo las curvas de contagiados y de muertes por              ¿cómo es ésto           |307
279|podcast  entérese con el comercio   de diciembre del   elcomerciocom  ecuador link https   t co   quito  ecuador  colombia  transportistas  frontera norte  pasaje  coronavirus  podcast  entérese con el comercio    reinfección  reinfecciones https   t co |307
280|casos de   en al y el caribe a las   gmt del  de diciembre  jhu región     brasil     argentina     colombia     méxico     perú    chile    ecuador    panamá    bolivia    rep  dominicana    https   t co |307
281|coronavirus en  latinoamerica martes  diciembre     hora i canarias    casos en  nicaragua el salvador paraguay panamá colombia honduras brasil chile cuba haití república dominicana uruguay ecuador venezuela guatemala argentina perú méxico bolivia costa rica  https   t co |307
282|rt  colcheck  desde agosto cuando colombia atravesaba el primer pico de la pandemia ha circulado en redes un mensaje con afirmaciones disto|307
283|rt  jhsuarezv  gobierno decretó cerrar los pasos terrestres y fluviales de frontera con panamá  ecuador  perú  brasil y venezuela  a partir|307
284|la extensión hasta el  de enero de la emergencia sanitaria mediante el dcto  por el gobierno nacional es necesaria  pero en la práctica no se cumple      https   t co |307
285|la  economíacircular la venimos trabajando e impulsando con convicción desde  andi colombia junto con la  transformacióndigital 🇨🇴 🌎  globalgoalsun   ahora ante   se reafirman lo esencial   go green  go digital    el propósito es  mejor calidad de vida y productividad  https   t co |307
286|   comienza a regir nuevo decreto de emergencia sanitaria en colombia   coronavirus https   t co |307
287|rt  sebasugarte     comienza a regir nuevo decreto de emergencia sanitaria en colombia   coronavirus https   t co |307
288|un elemento para un dilema     cultura de la mascarilla  ¿deshumanización o solidaridad   vía  emigreatorg https   t co   venezuela    usa    francia  libertad  miedos  argentina  uruguay  colombia  coronavirus  caracas  merida  ejido  vacunacion https   t co |307
289|colombia  comerciantes critican extensión de cierre de fronteras por covid  https   t co   colombia    cierrefronteras|307
290|rt    coronavirus en  latinoamerica martes  diciembre     hora i canarias    casos en  nicaragua el salvador pa|307
291|   coronavirus    covid  historico completo de noticias  covid  en  colombia por fecha hasta  nov    coronavirus link⏬⏬ https   t co slfytlpsdd|307
292|rt  voanoticias  colombia  comerciantes critican extensión de cierre de fronteras por covid  https   t co   colombia    |307
293|en general el país presenta una situación estable frente al número de muertes por covid    salud   w radio colombia   amp https   t co |307
294|rt  informacionen  información   hoy  de noviembre   boyacá registra  casos nuevos  en  colombia hay   recuperados   nu|307
295|abro hilo   poblacionesfrontera   de  poblaciones cerca de la frontera con 🇧🇷🇻🇪🇪🇨🇵🇪🇵🇦 tienen reportado casos positivos 🦠 de    fuente  https   t co     ⬇️ https   t co |307
296|diciembre     no lo digas  no lo digas  no lo digas  no lo digas     yo  sorpréndenos   🤭🎄😬🤞🏽   santander  quédateencasa    colombia 🥂🇨🇴|307
297|colombia uno de los países del mundo con el peor manejo de la pandemia y será casi el último en iniciar fases de vacunación    ¡gracias  mil veces desgraciado  ivanduque   https   t co |307
298|martes  de diciembre de    boletín de noticias por rarv 👇 https   t co     quédateencasa  felizdía  felizmartes  noticias    sostenibilidad  colombia  success  business  sostenibilidadambiental  energy  medioambiente  forglobalgoals  rse  ods  |307
299| internacional  colombia prolongó hasta el  de enero el cierre de sus fronteras terrestres y fluviales  vigente desde mediados de marzo  en un intento por contener la pandemia del    informó el lunes la autoridad migratoria  https   t co |307
300| al y el  caribe  hoy    región     brasil     argentina     colombia     méxico     perú    chile    ecuador    panamá    bolivia    rep  dom     😷 felizmartes  tropa      diciembrevictorioso https   t co |307
301|onu anticipa un   desolador y oscuro  en emergencias humanitarias  elcomerciocom  ecuador link https   t co   mundo  colombia  ayuda humanitaria  onu  cambio climatico  emergencias humanitarias https   t co bhfojdyhuw|307
302|rt  alejaporrasc  la  ssaludboyaca da a conocer el informe del  de noviembre  frente a la ocupación hospitalaria y los casos en uci de  b|307
303|colombia  cumple con todos los protocolos que ponen los eeuu    esto es  no es necesario que los turistas tengan  certificado de   pero la frontera con venezuela   continuara cerrada   a pesar que representa millones en perdida  órdenes de la embajada americana ✓|307
304|rt  yulderj  martes  de diciembre de    boletín de noticias por rarv 👇 https   t co     quédateencasa  felizdía  felizmartes|307
305|rt  egmorenor   al y el  caribe  hoy    región     brasil     argentina     colombia     méxico    |307
306|   coronavirus  colombia  cúcuta en emergencia por    hospital universitario erasmo meoz área  covid colapsado no hay cama en uci  llegó al   de ocupación  https   t co pfesekkbaz    laprensatachira|307
307|rt  antisanaradio   mundo    colombia decidió mantener cerradas sus  fronteras terrestres y fluviales hasta el  de enero del   como m|307
308|    noviembre  colombia  pediatría   reportan  uci   acumulamos    nuevos        recuperados        hospitalizados         uci         fallecidos        na     gráficas    casos niños  lt  y totales  fuente   inscolombia https   t co |307
309|    noviembre  colombia  pediatría  gráficas  de   casos fallecidos  atribuibles y no  na    casos uci y hospitalizados  fuente   inscolombia    acinnacional  amci colombia  scpediatriabta  socpediatria  zulmacucunuba  minsaludcol https   t co |307
310|    noviembre  colombia  pediatría  gráfica  de   casos diarios atención por edad  género  etnia y departamento fuente   inscolombia   https   t co |307
311|    noviembre  colombia  pediatría  gráficas  de   casos diarios bogotá  b quilla y atlántico  valle del cauca y antioquia  fuente   inscolombia   https   t co |307
312|    noviembre  colombia  pediatría  gráficas  de   atención por fechas de notificación  resultado y publicación  fuente   inscolombia   https   t co |307
313|    noviembre  colombia  pediatría  gráficas  de   tabla de tiempos  tiempos de síntomas y tiempo a resultados  fuente   inscolombia   https   t co |307
314|    noviembre  colombia  pediatría  extra hoy  a proposito de la inquietud de  vcalvot hoy presentamos el porcentaje de casos sintomaticos y asintomaticos reportados por departamento   fuente   inscolombia   https   t co hyayqbyrmh|307
315|comunico a los interesados que el  ministeriosalud expidió ayer la resolución  de  por medio de la cual extendió en  colombia la emergencia sanitaria generada por el   desde el  de diciembre del  hasta el  de febrero del  |307
316|hace  años llegó la televisión en color a  colombia   de diciembre de  se hacían las primeras transmisiones desde la casa presidencial   buenosdias    llegodiciembrecon    bienvenidodiciembre  martesdeganarseguidores  siguemeytesigo  eeuu  cali  calico  diosteama https   t co |307
317|rt  dannyconta  hace  años llegó la televisión en color a  colombia   de diciembre de  se hacían las primeras transmisiones desde la|307
318|  países en latinoamérica con más casos totales confirmados por   acumulados x cada  mil habitantes    🇵🇦panamá   🇦🇷argentina   🇧🇷brasil ⬆️   🇨🇱chile ⬇️   🇵🇪perú ⬇️   🇨🇷costa rica   🇨🇴colombia   🇩🇴rep  dominicana ⬆️   🇧🇴bolivia ⬇️   🇪🇨ecuador ⬆️|307
319|  van mejor países con más recuperados de   en proporción al contagio total  curva desacelerada    🇨🇱chile   🇵🇪perú ⬆️   🇻🇪venezuela ⬆️   🇨🇺cuba ⬇️   🇨🇴colombia⬇️   🇸🇻el salvador⬆️    🇬🇹guatemala ⬇️   🇧🇷brasil ⬇️   🇦🇷argentina ⬆️   🇪🇨ecuador ⬇️|307
320|   felizmartes  delcy rodríguez    nuevos casos de   en venezuela  para un total de   y  fallecidos   casos importados    de colombia y  de republica dominicana   transmisión comunitaria  distrito capital   carabobo  https   t co |307
321|vergüenza  colombia recibirá de último la vacuna contra el  https   t co |307
322|rt  luz   comunico a los interesados que el  ministeriosalud expidió ayer la resolución  de  por medio de la cual extendió e|307
323|rt  gebdeportes  ⛑    coronavirus  datogeb  países con mas casos de covid  en el mundo   nov      estados unidos |307
324|auren informa  convenio entre la república de colombia y el reino unido de gran bretaña e irlanda del norte para evitar la doble tributación https   t co   finanzas  tributación  legal  colombia  |307
325| colombia   ivanduque  cedemocratico gobierno que nos rodea de muerte  actúa bajo los intereses del despoblamiento y favorecimiento al sector financiero gremios económicos y empresariado  en contra de los y las más vulnerables pobres  seremos de los últimos en vacunas🎥👇🏼 https   t co |307
326|rt  tcsnoticias   internacional  colombia prolongó hasta el  de enero el cierre de sus fronteras terrestres y fluviales  vigente desde me|307
327|     coronavirus  colombia  cúcuta en emergencia por   hospital universitario erasmo meoz área  covid colapsado no hay cama en uci  llegó al   de ocupación vía  laprensatachira https   t co |307
328|este gráfico muestra el promedio mensual de muertes diarias por  en colombia  desde el mes de abril https   t co |307
329|rt  porlavisioncom       coronavirus  colombia  cúcuta en emergencia por   hospital universitario erasmo meoz área  covid colap|307
330|internacional    colombia prolongó hasta el  de enero el cierre de sus fronteras terrestres y fluviales  vigente desde mediados de marzo  en un intento por contener la pandemia del    informó el lunes la autoridad migratoria  https   t co qdcvogvqks|307
331|internacional    colombia prolongó hasta el  de enero el cierre de sus fronteras terrestres y fluviales  vigente desde mediados de marzo  en un intento por contener la pandemia del    informó el lunes la autoridad migratoria  https   t co |307
